species	FAME000121_S41	FAME000114_S47	FAME000129_S59	FAME000122_S40	FAME000109_S52	FAME000120_S42	FAME000117_S45	FAME000106_S55	FAME000119_S43	FAME000126_S62	FAME000125_S63	FAME000132_S66	FAME000108_S53	FAME000107_S54	FAME000127_S61	FAME000118_S44	FAME000112_S49	FAME000113_S48	FAME000123_S39	FAME000104_S65	FAME000110_S51	FAME000115_S64	FAME000111_S50	FAME000128_S60	FAME000130_S58	FAME000124_S38	FAME000131_S57	FAME000105_S56	FAME000116_S46
Salmonella phage SPN9TCW			0.011968880909634948		0.010332713370531101					0.01713355606956224	0.006862946949420081		0.044370493621741544	0.04240882103477523						0.005401609679684546	0.1297016861219196	0.02277644915157727	0.020561324149275213	0.05748607449402343			0.0019244832762403295	0.0495785820525533	
Salmonella phage ST160			0.00897666068222621							0.00642508352608584	0.020588840848260244				0.015301750520259517					0.005401609679684546		0.005694112287894317		0.003964556861656789			0.003848966552480659		
Salmonella phage UPF_BP1			0.08378216636744465		0.030998140111593304		0.019104021396503964	0.02117970983797522	0.007682261657832066	0.0107084725434764	0.006862946949420081		0.044370493621741544	0.018848364904344547	0.11629330395397233	0.014798372179060304	0.010485477613505295			0.010803219359369093		0.01708233686368295	0.010280662074637606	0.009911392154141972	0.009972906936156774		0.003848966552480659	0.01983143282102132	0.0058792404021400435
Salmonella phage vB_SalM_SA002			0.002992220227408737							0.00214169450869528					0.006120700208103807					0.005401609679684546				0.0019822784308283943					
Salmonella virus BTP1			0.014961101137043686		0.25831783426327753			0.1164884041088637			0.027451787797680323		0.022185246810870772	0.018848364904344547			0.02097095522701059			0.010803219359369093	0.16507487324607947		0.020561324149275213	0.015858227446627154	0.001662151156026129		0.034640698972325926	0.06941001487357462	
Salmonella virus Epsilon15			0.00897666068222621		1.0539367637941723			0.5506724557873557		0.14135183757388847	0.10294420424130121		0.4104270660011093	0.2827254735651682	0.0856898029134533		0.04194191045402118			0.04321287743747637	0.45985143261407857	0.15374103177314657	0.1439292690449265	0.14668860388130117	0.04820238352475774		0.10007313036449714	0.32721864154685176	
Salmonella virus PsP3			0.005984440454817474		0.010332713370531101					0.01285016705217168	0.013725893898840161				0.015301750520259519			0.00804634695848085		0.021606438718738186	0.011791062374719963	0.02277644915157727		0.003964556861656789	0.10471552282964613		0.0019244832762403295		
Salmonella virus SEN1			0.02094554159186116					0.01058985491898761		0.00428338901739056	0.027451787797680323				0.012241400416207615			0.00804634695848085		0.01620482903905364		0.0683293474547318		0.0019822784308283943	0.006648604624104516		0.009622416381201648	0.029747149231531978	
Salmonella virus SEN34			0.3620586475164572		0.030998140111593304			0.24356666313671504		0.17776064422170823	0.5353098620547663		0.09983361064891846	0.32984638582602954	0.1652589056188028					0.2808837033435964	0.011791062374719963	0.6889875868352124	0.010280662074637606	0.5074632782920689	0.270930638432259		0.4445556368115161	0.11898859692612791	0.0058792404021400435
Salmonella virus SPN1S			0.0718132854578097		1.4879107253564785			1.895584030498782		0.18632742225648935	0.24020314322970282		0.8985024958402662	0.6125718593911977	0.09181050312155711		0.6081577015833071			0.16744990007022093	2.110600165074873	0.29039972668261016	0.94582091086666	0.15858227446627154	0.1778501736947958		0.2925214579885301	0.9519087754090233	
Serratia phage Eta			0.005984440454817474					0.01058985491898761			0.006862946949420081		0.011092623405435386							0.037811267757791825	0.011791062374719963	0.011388224575788634					0.0019244832762403295		
Serratia phage Moabite			0.005984440454817474					0.01058985491898761		0.1777606442217082	0.006862946949420081				0.1530175052025952									0.05946835292485183					
Serratia phage Parlo			0.01795332136445242							0.0321254176304292	0.04117768169652049		0.011092623405435386	0.014136273678258409	0.00918105031215571		0.010485477613505295			0.027008048398422732	0.011791062374719963	0.0341646737273659	0.010280662074637606	0.039645568616567886	0.009972906936156774		0.019244832762403297	0.00991571641051066	
Shigella phage SfX			0.00897666068222621							0.01499186156086696	0.020588840848260244									0.01620482903905364		0.02277644915157727		0.01387594901579876			0.003848966552480659		
Sodalis phage phiSG1			0.005984440454817474							0.00214169450869528						0.014798372179060304						0.005694112287894317					0.023093799314883954		
Streptococcus phage Javan122			0.01795332136445242							0.05354236271738199	0.061766522544780725				0.0030603501040519037					0.17285150974990549		0.06263523516683749		0.019822784308283943	0.001662151156026129		0.02694276586736461		
Streptococcus phage Javan123			0.008976660682226212							0.014991861560866957										0.005401609679684546		0.005694112287894317		0.005946835292485183			0.003848966552480659		
Streptococcus phage Javan124			0.002992220227408737							0.0963762528912876	0.1441218859378217				0.0030603501040519037					0.06481931615621456		0.01708233686368295		0.04559240390905307			0.021169316038643624		
Streptococcus phage Javan166			0.005984440454817474																										
Streptococcus phage Javan191			0.002992220227408737								0.020588840848260244				0.12241400416207615					0.07562253551558365		0.08541168431841475		0.05748607449402343	0.004986453468078387		0.003848966552480659		
Streptococcus phage Javan385			0.011968880909634948							0.03640880664781976										0.005401609679684546		0.011388224575788634		0.0336987333240827					
Streptococcus phage Javan392			0.00897666068222621							0.02355863959564808	0.006862946949420081									0.005401609679684546				0.11893670584970366					
Streptococcus phage Javan405			0.02094554159186116							0.1713355606956224	0.17157367373550203				0.015301750520259517					0.25927726462485823		0.0683293474547318		0.10307847840307649			0.06735691466841152		
Streptococcus phage Javan576			0.005984440454817474							0.06639252976955368	0.054903575595360646				0.09487085322560901					0.10803219359369093		0.01708233686368295		0.19029872935952583			0.003848966552480659		
Streptococcus phage Javan69			0.008976660682226212							0.0107084725434764	0.04804062864594057				0.012241400416207615					0.027008048398422732				0.01387594901579876			0.003848966552480659		
Streptococcus phage phi-SC181			0.00897666068222621							0.02355863959564808	0.05490357559536064									0.03240965807810728		0.02277644915157727		0.009911392154141972			0.009622416381201648		
Streptococcus phage phi-m46.1			0.00897666068222621							0.0428338901739056	0.09608125729188113		0.011092623405435386							0.04321287743747637		0.02277644915157727		0.0019822784308283943	0.001662151156026129		0.019244832762403297		
Streptococcus phage phiD12			0.11968880909634949							0.35123789942602585	0.2745178779768032				0.2907332598849308					0.33489980014044185		0.20498804236419543	0.010280662074637606	0.5054809998612405	0.006648604624104516		0.10392209691697779		
Streptococcus phage phiJH1301-2			0.04189108318372232							0.03855050115651504	0.10980715119072129				0.08875015301750519					0.06481931615621456		0.0683293474547318	0.020561324149275213	0.049556960770709854	0.003324302312052258		0.013471382933682306		
Streptococcus phage phiZJ20091101-2			0.011968880909634948							0.0321254176304292	0.006862946949420081				0.006120700208103807					0.027008048398422732		0.0341646737273659		0.07730885880230737			0.0019244832762403295		
Streptococcus satellite phage Javan293			0.002992220227408737							0.04497558468260088	0.2127513554320225									0.2700804839842273		0.028470561439471586		0.017840505877455545			0.023093799314883954		
Stx2-converting phage Stx2a_WGPS9			0.029922202274087373							0.01499186156086696	0.013725893898840161				0.06120700208103807									0.09911392154141971	0.001662151156026129				
Synechococcus phage S-CRM01			0.020945541591861162		0.010332713370531101			0.02117970983797522		0.006425083526085839			0.06655574043261231	0.014136273678258409			0.010485477613505295			0.005401609679684546					0.003324302312052258		0.019244832762403297	0.029747149231531978	
Synechococcus phage S-SSM7			0.008976660682226212	0.03679514304111857	0.010332713370531101	0.0076546233925290875				0.029983723121733915	0.13725893898840164	0.013553808620222282			0.021422450728363327		0.02097095522701059			0.010803219359369093		0.1366586949094636		0.0019822784308283943	0.001662151156026129	0.009753242953281966	0.003848966552480659	0.02974714923153198	
Terrestrivirus sp.			0.005984440454817474												0.030603501040519034							0.005694112287894317		0.011893670584970364					
Tetrasphaera virus TJE1			0.002992220227408737																										
Thermus phage phi OH2			0.005984440454817474							0.00428338901739056										0.01620482903905364									
Vibrio phage 1.276.O._10N.286.54.E4			0.00897666068222621																					0.003964556861656789					
Vibrio phage douglas 12A4			0.020945541591861162							0.00428338901739056										0.005401609679684546				0.009911392154141972					
Vibrio phage pVa-3			0.002992220227408737							0.00214169450869528	0.04117768169652049		0.011092623405435386							0.01620482903905364			0.09252595867173846	0.0019822784308283943	0.003324302312052258		0.0019244832762403295		
White spot syndrome virus			0.002992220227408737								0.006862946949420081																		
Yersinia phage YeP1			0.11669658886894076					0.01058985491898761		0.01713355606956224	0.04117768169652049			0.13665064555649797	0.027543150936467132		0.02097095522701059					0.02277644915157727		0.019822784308283943	0.11635058092182902		0.06350794811593087	0.0495785820525533	
Yersinia phage YeP2			0.01795332136445242					0.03176956475696283		0.03640880664781976	0.013725893898840161		0.033277870216306155	0.004712091226086137	0.006120700208103807					0.054016096796845464		0.03985878601526022		0.03171645489325431	0.003324302312052258		0.011546899657441977		
Yersinia phage YeP3			0.05086774386594853							0.00856677803478112	0.013725893898840161											0.01708233686368295			0.003324302312052258		0.13856279588930373		
Yersinia phage YeP6			0.002992220227408737		0.010332713370531101						0.013725893898840161				0.0030603501040519037					0.005401609679684546				0.003964556861656789	0.006648604624104516		0.0019244832762403295		
Yersinia phage fEV-1			0.005984440454817474							0.00428338901739056	0.006862946949420081				0.01836210062431142					0.04861448711716092		0.09110579660630908		0.015858227446627154	0.01662151156026129		0.003848966552480659		
unclassified Agricanvirus species			0.047875523638539794							0.02570033410434336	0.006862946949420081				0.0030603501040519037					0.005401609679684546									
unclassified Aphroditevirus species			0.050867743865948535																						0.004986453468078387				
unclassified Aresaunavirus species			0.002992220227408737		0.041330853482124404			0.07412898443291327		0.09209286387389704	0.12353304508956145		0.033277870216306155		0.03366385114457094		0.010485477613505295			0.0702209258358991	0.11791062374719963	0.06263523516683749	0.020561324149275213	0.027751898031597517	0.006648604624104516		0.0019244832762403295	0.1685671789786812	
unclassified Biquartavirus species			0.002992220227408737		0.020665426741062202			0.01058985491898761		0.01927525057825752	0.061766522544780725		0.19966722129783693				0.010485477613505295	0.6034760218860638		0.010803219359369093		0.0341646737273659	0.010280662074637606	0.003964556861656789	0.001662151156026129			0.00991571641051066	
unclassified Casadabanvirus species			0.05685218432076601		0.15499070055796652			0.08471883935190087		0.00428338901739056	0.0686294694942008		0.044370493621741544	0.1931957402695316						0.037811267757791825	0.011791062374719963	0.05124701059104886	0.010280662074637606	0.039645568616567886	0.3274437777371474		0.5446287671760132	0.07932573128408528	
unclassified Chiangmaivirus species			0.03889886295631358																	0.005401609679684546					0.001662151156026129		0.0019244832762403295		
unclassified Drexlerviridae species			0.04488330341113106		0.020665426741062202					0.00642508352608584	0.006862946949420081			0.004712091226086137	0.006120700208103807					0.04321287743747637				0.0019822784308283943	0.001662151156026129		0.003848966552480659	0.0495785820525533	
unclassified Gofduovirus species			0.002992220227408737					0.01058985491898761		0.01927525057825752	0.0686294694942008									0.12423702263274457		0.07402345974262613		0.009911392154141972					
unclassified Herelleviridae species			0.002992220227408737							0.00428338901739056	0.027451787797680323			0.014136273678258409	0.006120700208103807					0.005401609679684546		0.011388224575788634		0.01784050587745555	0.021607965028339678		0.0057734498287209885		
unclassified Jerseyvirus species			0.011968880909634948							0.00214169450869528										0.01620482903905364		0.005694112287894317		0.011893670584970364	0.001662151156026129			0.00991571641051066	
unclassified Kolesnikvirus species			0.008976660682226212								0.006862946949420081																		
unclassified Kuttervirus species			0.03590664272890485							0.00214169450869528	0.013725893898840161											0.005694112287894317							
unclassified Lubbockvirus species			0.1047277079593058					0.04235941967595044		0.17776064422170823	0.1441218859378217			0.46649703138252757	0.14995715509854327		0.010485477613505295			0.05941770647653001		0.10818813346999202		0.04162784704739628	0.2792413942123897		0.2290135098725992	0.17848289538919188	
unclassified Machinavirus species			0.017953321364452424							0.01285016705217168	0.061766522544780725				0.006120700208103807					0.06481931615621456		0.01708233686368295		0.0019822784308283943					
unclassified Mimiviridae species			0.002992220227408737							0.02355863959564808								0.00804634695848085									0.0019244832762403295		0.0058792404021400435
unclassified Muvirus species			0.00897666068222621												0.0030603501040519037					0.09182736455463729		0.05124701059104886		0.007929113723313577					
unclassified Nickievirus species			0.00897666068222621							0.2548616465347383	0.13039599203898153				0.006120700208103807					0.15664668071085186		0.26762327753103293							
unclassified Phikzvirus species			0.002992220227408737							0.00428338901739056					0.0030603501040519037					0.005401609679684546				0.039645568616567886					
unclassified Ravinvirus species			0.21543985637342908		0.103327133705311	0.0076546233925290875	0.506256567007355	0.16943767870380175			0.006862946949420081		0.21075984470327233	1.2581283573649986	0.0030603501040519037						0.023582124749439926	0.005694112287894317		0.22399746268360854	0.3773083124179313		1.0295985527885763	0.23797719385225583	
unclassified Skunavirus species			0.10771992818671454							0.32553756532168254	0.2882437718756434									0.6211851131637228		0.233458603803667		0.01387594901579876			0.06735691466841152		
unclassified Traversvirus species			0.005984440454817474							0.00214169450869528	0.006862946949420081								0.00549178977428744	0.005401609679684546		0.005694112287894317							
unclassified Tupanvirus species			0.005984440454817474												0.0030603501040519037									0.0019822784308283943	0.001662151156026129				
unclassified Viruses species			0.011968880909634948							0.00428338901739056	0.006862946949420081		0.011092623405435386	0.056545094713033636	0.00918105031215571		0.010485477613505295			0.021606438718738186		0.01708233686368295		0.0019822784308283943	0.03822947658860097		0.003848966552480659		
uncultured phage			0.08378216636744465	0.009198785760279642	0.010332713370531101			0.02117970983797522	0.007682261657832066	0.00856677803478112	0.1372589389884016	0.013553808620222282		0.06596927716520591	0.042844901456726654			0.00804634695848085		0.14584346135148274		0.10818813346999202		0.08127341566396415	0.10637767398567226	0.004876621476640983	0.030791732419845272	0.1983143282102132	
Bradyrhizobium phage BDU-MI-1				0.009198785760279642																									
Citrobacter phage PhiZZ6				0.018397571520559285																									
Cyanophage S-SSM6a				0.009198785760279642	0.010332713370531101				0.015364523315664132		0.027451787797680323	0.006776904310111141			0.06120700208103807	0.014798372179060304		0.00804634695848085	0.02196715909714976	0.03240965807810728	0.011791062374719963	0.005694112287894317	0.010280662074637606	0.025769619600769126		0.004876621476640983			0.0058792404021400435
Escherichia phage D5505				0.009198785760279642																									
Escherichia phage T2				0.009198785760279642																									
Escherichia phage sortsyn				0.009198785760279642						0.00214169450869528							0.010485477613505295								0.003324302312052258				0.0058792404021400435
Escherichia phage vB_EcoM_G8				0.018397571520559285																									
Escherichia phage vB_EcoM_IME537				0.03679514304111857	0.020665426741062202																	0.005694112287894317							
Escherichia phage vB_vPM_PD112				0.009198785760279642																									
Escherichia virus AR1				0.009198785760279642	0.020665426741062202																								
Escherichia virus E112				0.009198785760279642																									
Escherichia virus RB3				0.009198785760279642																									
Klebsiella phage ST11-VIM1phi8.2				0.009198785760279642						0.04711727919129616	0.1441218859378217				0.012241400416207615		0.010485477613505295			0.08642575487495274	0.011791062374719963	0.08541168431841475		0.009911392154141972			0.009622416381201647	0.00991571641051066	
Peridroma alphabaculovirus				0.018397571520559285										0.004712091226086137					0.00549178977428744									0.00991571641051066	0.0058792404021400435
Prochlorococcus phage P-HM1				0.009198785760279642	0.020665426741062202	0.5205143906919779	0.009552010698251982	0.01058985491898761	0.015364523315664132	0.0107084725434764	0.013725893898840161				0.006120700208103807	0.007399186089530152			0.00549178977428744	0.005401609679684546		0.05124701059104886		0.039645568616567886	0.003324302312052258	0.004876621476640983	0.0019244832762403295		0.0058792404021400435
Prochlorococcus phage P-SSM4				0.009198785760279642				0.01058985491898761				0.006776904310111141							0.00549178977428744						0.001662151156026129		0.0019244832762403295		
Prochlorococcus phage P-SSM5				0.009198785760279642						0.00214169450869528								0.00804634695848085					0.010280662074637606		0.001662151156026129				0.0058792404021400435
Salmonella phage SG1				0.009198785760279642	0.010332713370531101																								
Serratia phage PhiZZ30				0.009198785760279642	0.010332713370531101																								
Shigella phage SHFML-11				0.009198785760279642																									
Shigella virus Shfl2				0.018397571520559285																									
Synechococcus virus STIM4				0.08278907184251678										0.004712091226086137	0.0030603501040519037		0.010485477613505295	0.00804634695848085	0.00549178977428744	0.005401609679684546		0.005694112287894317				0.004876621476640983			
Yersinia phage fPS-65				0.009198785760279642																		0.005694112287894317							
Yersinia phage fPS-90				0.009198785760279642																									
unclassified Alphabaculovirus species				0.018397571520559285									0.033277870216306155	0.004712091226086137		0.014798372179060304				0.010803219359369093								0.00991571641051066	
unclassified Kanaloavirus species				0.009198785760279642	0.020665426741062202					0.006425083526085839							0.010485477613505295	0.00804634695848085		0.005401609679684546		0.011388224575788634				0.009753242953281966	0.0019244832762403295	0.00991571641051066	
unclassified Tequatrovirus species				2.9988041578511635	1.3639181649101053															0.005401609679684546		0.5807994533652203	0.010280662074637606						0.011758480804280087
uncultured Mediterranean phage MEDS5 group				0.009198785760279642								0.006776904310111141								0.02700804839842273									
Burkholderia virus phiE255					0.020665426741062202			0.01058985491898761					0.011092623405435386	0.09895391574780887										0.0019822784308283943	0.01662151156026129		0.10777106346945846	0.00991571641051066	
Cyanophage P-RSM6					0.010332713370531101			0.04235941967595044		0.02998372312173392		0.006776904310111141							0.00549178977428744	0.005401609679684546		0.011388224575788634			0.001662151156026129				0.0058792404021400435
Cyanophage S-SSM2					0.010332713370531101																								
Enterobacteria phage RB27					0.020665426741062202																	0.005694112287894317							
Enterobacteria phage vB_EcoM_IME340					0.010332713370531101																								
Erwinia phage vB_EamM_Phobos					0.010332713370531101					0.00642508352608584	0.027451787797680323			0.009424182452172273						0.005401609679684546		0.011388224575788634		0.0019822784308283943	0.001662151156026129				
Escherichia coli O157 typing phage 10					0.010332713370531101			0.01058985491898761		0.00214169450869528										0.005401609679684546	0.011791062374719963	0.005694112287894317					0.0019244832762403295	0.01983143282102132	
Escherichia phage MLF4					0.0929944203347799																								
Escherichia phage OLB35					0.010332713370531101																								
Escherichia phage vB_EcoM-Ro157c2YLVW					0.010332713370531101					0.00428338901739056					0.0030603501040519037		0.010485477613505295			0.03240965807810728	0.047164249498879846	0.01708233686368295		0.01784050587745555			0.003848966552480659	0.01983143282102132	
Escherichia phage vB_EcoM_R5505					0.010332713370531101																	0.005694112287894317							
Escherichia phage vB_EcoS_XY1					0.010332713370531101		0.028656032094755948			0.0107084725434764		0.027107617240444564	0.06655574043261231			0.07399186089530152		0.00804634695848085			0.08253743662303974	0.005694112287894317		0.0019822784308283943					0.07055088482568052
Escherichia virus T4					0.010332713370531101																								
Pantoea virus AAS23					0.010332713370531101			0.03176956475696283					0.011092623405435386	0.009424182452172273							0.011791062374719963								
Prochlorococcus virus PTIM40					0.05166356685265551			0.02117970983797522			0.006862946949420081	0.006776904310111141			0.021422450728363324	0.007399186089530152							0.020561324149275213	0.003964556861656789		0.004876621476640983		0.029747149231531978	0.011758480804280087
Salmonella phage Fels-1					0.010332713370531101																				0.001662151156026129				
Salmonella phage SI22					0.020665426741062202			0.01058985491898761		0.01285016705217168	0.013725893898840161		0.011092623405435386	0.004712091226086137	0.012241400416207615					0.027008048398422732		0.08541168431841475		0.003964556861656789			0.0019244832762403295	0.18839861179970255	
Salmonella virus STP4a					0.010332713370531101																								
Serratia phage KSP20					0.06199628022318661					0.00214169450869528	0.04117768169652049		0.022185246810870772		0.012241400416207615		0.07339834329453707			0.005401609679684546	0.0943284989977597	0.01708233686368295	0.12336794489565128	0.003964556861656789					
Shewanella sp. phage 1/4					0.010332713370531101																								
Shigella phage JK38					0.010332713370531101																								
Shigella phage SfPhi01					0.010332713370531101																								
Shigella virus Sf22					0.010332713370531101																								
Shigella virus Sf24					0.010332713370531101																								
Streptococcus phage Javan422					0.010332713370531101					0.01285016705217168	0.04117768169652049									0.04861448711716092		0.05694112287894317		0.025769619600769123					
Synechococcus phage S-B05					0.010332713370531101			0.01058985491898761										0.00804634695848085				0.005694112287894317							
Synechococcus virus AC2014fSyn7803C8					0.010332713370531101	0.0076546233925290875														0.005401609679684546				0.0019822784308283943		0.004876621476640983	0.0019244832762403295		
Synechococcus virus SSM1					0.010332713370531101		0.009552010698251982									0.007399186089530152													
Vibrio phage Va_90-11-286_p16					0.010332713370531101					0.04925897369999143	0.027451787797680323			0.004712091226086137			0.031456432840515886			0.03240965807810728	0.011791062374719963	0.05124701059104886		0.003964556861656789	0.004986453468078387				
Vibrio phage vB_VpaM_VP-3212					0.010332713370531101					0.0214169450869528	0.11667009814014137				0.006120700208103807					0.04861448711716092		0.0683293474547318		0.009911392154141972	0.01495936040423516		0.011546899657441977		
Virus sp.					0.010332713370531101						0.006862946949420081																		
Yersinia phage PYPS2T					0.010332713370531101																								
Yersinia phage YeP5					0.030998140111593304			0.01058985491898761		0.00214169450869528					0.0030603501040519037					0.005401609679684546	0.011791062374719963				0.13297209248209033		0.009622416381201648		
Yersinia virus L413C					0.010332713370531101										0.00918105031215571							0.005694112287894317							
unclassified Chlorovirus species					0.010332713370531101					0.00214169450869528					0.0030603501040519037					0.005401609679684546		0.005694112287894317							
unclassified Citexvirus species					0.020665426741062202			0.03176956475696283		0.00856677803478112	0.027451787797680323				0.0030603501040519037					0.03240965807810728		0.011388224575788634		0.003964556861656789					
unclassified Stanholtvirus species					0.010332713370531101															0.005401609679684546		0.005694112287894317							
Aeromonas phage MJG						0.0076546233925290875	0.009552010698251982														0.011791062374719963								
Chrysochromulina ericina virus						0.0076546233925290875	0.028656032094755944	0.01058985491898761		0.00856677803478112	0.006862946949420081	0.006776904310111141		0.009424182452172273				0.02413904087544255	0.01098357954857488	0.005401609679684546		0.028470561439471586			0.001662151156026129	0.004876621476640983	0.007697933104961318	0.00991571641051066	
Enterococcus phage BE2/ARG/2005						0.0076546233925290875																							
Pseudoalteromonas virus C5a						0.015309246785058175				0.00856677803478112	0.006862946949420081		0.011092623405435386									0.011388224575788634							
Ashivirus S45C4							0.019104021396503964																0.010280662074637606						
Cyanophage S-RIM32							0.009552010698251982																						0.0058792404021400435
Emiliania huxleyi virus PS401							0.009552010698251982								0.00918105031215571														
Enterobacteria phage PA-2							0.009552010698251982																	0.0019822784308283943					
Enterococcus virus FL2							0.009552010698251982															0.011388224575788634							
Erwinia phage phiEt88							0.009552010698251982	0.01058985491898761			0.013725893898840161		0.011092623405435386		0.02448280083241523		0.07339834329453707			0.005401609679684546		0.011388224575788634	0.26729721394057776		0.001662151156026129	0.004876621476640983	0.0019244832762403295	0.00991571641051066	
Escherichia phage Lambda_ev017							0.009552010698251982			0.00214169450869528	0.006862946949420081									0.021606438718738186		0.011388224575788634			0.001662151156026129				
Jalkavirus S08C159							0.009552010698251982																						
Prochlorococcus phage P-HS2							0.019104021396503964																						
Prochlorococcus virus 951510a							0.009552010698251982																						
Pseudomonas phage LKA5							0.009552010698251982																						
Synechococcus phage ACG-2014h							0.009552010698251982		0.015364523315664132	0.00214169450869528					0.0030603501040519037					0.005401609679684546					0.001662151156026129				
Virgibacillus phage Mimir87							0.009552010698251982																						
unclassified Coccolithovirus species							0.009552010698251982																	0.0019822784308283943					
unclassified Cymopoleiavirus species							0.009552010698251982		0.007682261657832066			0.013553808620222282															0.0019244832762403295		
unclassified Tritonvirus species							0.009552010698251982																						
uncultured Mediterranean phage uvDeep-CGR2-AD10-C281							0.009552010698251982																						
uncultured aquatic phage							0.009552010698251982																						
Acidithiobacillus phage AcaML1								0.01058985491898761		0.00428338901739056	0.04804062864594057									0.05941770647653001		0.1309645826215693	0.010280662074637606						
Aeromonas phage 4_4512								0.03176956475696283		0.00642508352608584										0.14584346135148274		0.011388224575788634							
Bacillus phage Anath								0.01058985491898761												0.005401609679684546									
Bordetella phage vB_BbrS_PHB09								0.01058985491898761		0.02570033410434336	0.027451787797680323				0.006120700208103807							0.01708233686368295		0.005946835292485183	0.008310755780130645		0.0019244832762403295		
Cyanophage Syn2								0.01058985491898761																					
Enterobacter virus EcL1								0.01058985491898761		0.0107084725434764																			
Escherichia virus T1								0.02117970983797522																		0.009753242953281966			
Haemophilus phage SuMu								0.01058985491898761			0.020588840848260244			0.004712091226086137						0.01620482903905364		0.005694112287894317			0.013297209248209032		0.0019244832762403295		
Klebsiella phage 2 LV-2017								0.01058985491898761		0.01499186156086696	0.15098483288724177				0.015301750520259519					0.06481931615621456	0.011791062374719963	0.0683293474547318							
Lactobacillus phage PM411								0.04235941967595044							0.0030603501040519037				0.00549178977428744	0.010803219359369093				0.023787341169940728			0.0057734498287209885	0.03966286564204264	
Macacine betaherpesvirus 3								0.01058985491898761																					
Morganella phage IME1369_03								0.01058985491898761		0.09851794739998287	0.0343147347471004									0.17825311942959005		0.03985878601526022						0.01983143282102132	
Pseudomonas virus D3								0.01058985491898761					0.011092623405435386																
Salmonella phage S135								0.01058985491898761		0.02355863959564808	0.061766522544780725				0.006120700208103807							0.011388224575788634		0.0019822784308283943					
Sapporo virus								0.01058985491898761		0.0107084725434764	0.04117768169652049		0.011092623405435386		0.006120700208103807					0.03240965807810728	0.023582124749439926	0.04555289830315454							
Staphylococcus phage SA1								0.031769564756962826																					
Stx2-converting phage Stx2a_WGPS2								0.01058985491898761		0.00856677803478112									0.00549178977428744										0.0058792404021400435
Synechococcus phage B3								0.01058985491898761							0.0030603501040519037														
Vibrio phage 1.205.O._10N.222.51.A7								0.01058985491898761		0.0107084725434764										0.005401609679684546		0.011388224575788634		0.0019822784308283943					
Vibrio phage phiVa1								0.01058985491898761						0.07539345961737819						0.010803219359369093				0.0019822784308283943	0.006648604624104516				
Yellowstone lake mimivirus								0.01058985491898761																					
unclassified Erskinevirus species								0.01058985491898761			0.006862946949420081														0.001662151156026129			0.01983143282102132	
unclassified Popoffvirus species								0.01058985491898761			0.006862946949420081									0.010803219359369093		0.005694112287894317							
unclassified Vequintavirus species								0.01058985491898761												0.005401609679684546									
uncultured marine phage								0.01058985491898761																					
uncultured phage MedDCM-OCT-S09-C399								0.01058985491898761																					
Enterococcus phage phiEf11									0.007682261657832066	0.00856677803478112										0.01620482903905364		0.01708233686368295							
Escherichia virus phiV10									0.007682261657832066									0.00804634695848085		0.010803219359369093									
Escherichia virus pro483									0.007682261657832066											0.01620482903905364		0.02277644915157727	0.010280662074637606	0.0019822784308283943			0.0019244832762403295		
Parabacteroides phage YZ-2015b									0.007682261657832066																				
Pekhitvirus S04C24									0.007682261657832066																				
Phaeocystis globosa virus									0.007682261657832066																				
Streptococcus virus MS1									0.007682261657832066											0.021606438718738186									
Synechococcus phage ACG-2014d									0.015364523315664132			0.006776904310111141	0.011092623405435386				0.010485477613505295					0.011388224575788634						0.00991571641051066	
Synechococcus phage S-H25									0.007682261657832066																				
Synechococcus virus SRIP1									0.007682261657832066																				
uncultured phage MedDCM-OCT-S08-C239									0.007682261657832066																				
Acidovorax virus ACP17										0.00856677803478112	0.006862946949420081									0.005401609679684546									
Acinetobacter phage 5W										0.06210914075216312										0.010803219359369093		0.011388224575788634							
Acinetobacter phage AM106										0.00214169450869528	0.013725893898840161																		
Acinetobacter phage Ab105-1phi										0.00856677803478112	0.08235536339304098									0.01620482903905364		0.005694112287894317							
Acinetobacter phage Ab105-3phi										0.01713355606956224	0.08235536339304098				0.0030603501040519037					0.054016096796845464		0.01708233686368295							
Acinetobacter phage AbTJ										0.02998372312173392	0.04117768169652049									0.027008048398422732									
Acinetobacter phage BS46										0.00428338901739056																			
Acinetobacter phage vB_AbaM_Acibel004										0.00428338901739056	0.020588840848260244									0.005401609679684546		0.011388224575788634							
Acinetobacter phage vB_AbaP_Alexa										0.07067591878694424	0.027451787797680323				0.01836210062431142					0.027008048398422732		0.05124701059104886							
Acinetobacter phage vB_AbaS_TRS1										0.00214169450869528	0.020588840848260244									0.03240965807810728		0.01708233686368295							
Acinetobacter virus B1251										0.01713355606956224																			
Acinetobacter virus LZ35										0.00214169450869528										0.005401609679684546									
Acinetobacter virus R3177										0.01285016705217168										0.005401609679684546		0.005694112287894317							
Aeromonas phage 51										0.00428338901739056										0.021606438718738186		0.028470561439471586	0.010280662074637606						
Aeromonas phage AhyVDH1										0.00856677803478112	0.006862946949420081									0.01620482903905364				0.003964556861656789					
Aeromonas phage PAS-1										0.01927525057825752	0.0686294694942008									0.037811267757791825		0.005694112287894317							
Alteromonadaceae phage B23										0.00642508352608584					0.0030603501040519037							0.01708233686368295							
Alteromonas phage vB_AmaP_AD45-P2										0.00214169450869528																			
