name	FAME000001	FAME000002	FAME000003	FAME000004	FAME000005	FAME000006	FAME000007	FAME000008	FAME000009	FAME000010	FAME000011	FAME000012	FAME000013	FAME000014	FAME000015	FAME000016	FAME000017	FAME000018	FAME000019	FAME000020	FAME000022	FAME000023
Murdochiella																1.0					1.0	
Sedimentibacter																1.0						
Pedococcus																2.0						
Changpingibacter																4.0						
Frankia																1.0	1.0					
Arabiibacter																1.0						
Metamycoplasma																1.0		1.0				
Xiashengella																2.0		3.0				
Stigmatella																2.0			2.0			
Melittangium																1.0						
Methanocorpusculum																1.0						
Acidibrevibacterium																	3.0					
Phycicoccus																	1.0					
Dehalogenimonas																	1.0					
Candidatus Promineifilum																	1.0					
Geminocystis																	1.0					
Antarcticibacterium																	1.0					
Chlorobaculum																	1.0					
Enterovibrio																		1.0				
Granulosicoccus																		1.0				
Thiomicrorhabdus																		1.0		3.0	1.0	
Noviherbaspirillum																		1.0				
Methylocella																		1.0				
Neotabrizicola																		1.0			1.0	
Haematobacter																		4.0				
Marinilactibacillus																		1.0				
Maliibacterium																		1.0				
Naasia																		2.0				
Raineyella																		1.0				
Saccharomonospora																		1.0				
Thermobifida																		1.0				
Atopobium																		1.0				
Synechococcus																		1.0				
Aquipluma																		1.0				
Fluviicola																		1.0				
Sediminibacterium																		1.0				
Phycisphaera																		3.0				
Acetomicrobium																		1.0				
Geovibrio																		1.0			1.0	
Bacteriovorax																		1.0				
Methanoregula																		2.0			3.0	
Candidatus Nitrosotenuis																		1.0				
Methanomassiliicoccus																		1.0			1.0	
Sagittula																			1.0			
Dermabacter																			54.0			
Streptomonospora																			2.0			
Thermobaculum																			1.0			
Sphaerobacter																			1.0			
Paraneptunicella																				1.0		
Pistricoccus																				1.0		
Coxiella																				1.0		
Candidatus Reidiella																				1.0		
Immundisolibacter																				1.0		
Labrenzia																				1.0		
Lichenicoccus																				1.0		
Actinokineospora																				7.0		7.0
Dolichospermum																				1.0		
Mesoterricola																				1.0		
Aminomonas																				1.0	2.0	
Oceanotoga																				1.0		
Methanosarcina																				1.0		
Candidatus Aciduliprofundum																				1222.0		
Paraglaciecola																					1.0	
Nitrosococcus																					1.0	
Thiodictyon																					1.0	
Zhongshania																					11.0	
Mycetohabitans																					2.0	
Pelistega																					1.0	
Falsirhodobacter																					1.0	
Paraclostridium																					4.0	
Actinopolymorpha																					1.0	
Raoultibacter																					2.0	
Tenuifilum																					1.0	
Thermodesulfomicrobium																					2.0	
Parachlamydia																					1.0	
Methanobacterium																					1.0	
Nordella																						1.0
Paenarthrobacter																						1.0
Varibaculum																						1.0
Tomitella																						1.0
Sphaerisporangium																						1.0
