#FeatureID	FAME000001_good_out	FAME000002_good_out	FAME000003_good_out	FAME000004_good_out	FAME000005_good_out	FAME000006_good_out	FAME000007_good_out	FAME000008_good_out	FAME000009_good_out	FAME000010_good_out	FAME000011_good_out	FAME000012_good_out	FAME000013_good_out	FAME000014_good_out	FAME000015_good_out	FAME000016_good_out	FAME000017_good_out	FAME000018_good_out	FAME000019_good_out	FAME000020_good_out	FAME000022_good_out	FAME000023_good_out
N10464	60	0	0	0	59	2	85	131	0	175	0	2	252	92	0	133	0	256	0	40	396	0
N10465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
N10466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1
N10468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
N10475	0	1	5	0	0	0	2	1	0	2	4	1	0	0	1	5	0	6	5	5	4	0
N10481	34781	50811	65457	9961	92606	104751	21805	61159	6944	73805	98168	58256	73787	91438	67579	73725	17197	79520	11698	64219	52893	5869
N10482	23221	52257	44978	4789	66972	117402	17944	41670	4824	51130	70505	1510	50572	64061	36705	55114	3387	59194	20901	47533	35833	3399
N10483	824337	109009	2596215	52444	997885	160674	288916	1184080	35138	1061842	90115	6286	1112225	2481224	114091	2873561	43359	2573868	102455	2570966	1767628	82597
N10485	1436889	82613	3646383	17892	2784997	156101	689922	2068753	11788	2649343	129489	4788	2421846	2963184	61857	3282386	22042	3187125	31847	3175549	2092515	51609
N10486	70518	5869	181702	723	196121	5853	15748	117403	709	100769	5375	229	79734	157284	2353	127470	758	107276	1089	126666	89871	1328
N10487	4	0	0	0	0	2	9	10	0	6	2	0	11	11	0	11	0	21	0	2	26	2
N10488	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	1	0	0	1	0
N10503	118	2	93	11	236	9	28	125	10	158	8	87	146	144	14	161	2	195	40	187	93	3
N10504	629	10	667	6	1397	39	197	684	8	961	7	124	781	852	11	972	11	874	23	821	604	8
N10505	2074896	54817	941803	10693	3702713	111986	683785	1767555	8773	2515652	72195	4994	2025011	1732951	50223	798685	10165	1241264	29017	645511	1398412	11455
N10506	1520398	82107	784543	15383	3485990	187533	966409	2081087	16330	3077361	137532	7108	2956189	2194750	90091	1442617	30119	2512762	61867	1325189	2673065	62911
N10508	9	0	23	0	21	0	2	16	0	14	2	0	14	7	0	9	0	13	0	17	7	0
N10509	15	0	9	0	47	0	3	9	0	19	0	0	11	7	0	17	0	11	0	6	16	0
N1051	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
N10511	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
N10512	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	2	0	2	0	0
N10513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0
N10514	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0
N10515	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	1	0	0
N10524	122	6	90	5	264	13	28	103	7	196	4	49	142	138	9	196	0	140	44	184	89	3
N10527	104485	6425	242387	1671	549566	7483	26154	244158	1098	271810	2691	550	174751	275180	4371	279404	1571	295068	2339	416859	200529	1327
N10528	134253	6119	393712	2438	320166	11950	26947	183910	677	163195	2151	381	130764	231552	8382	229654	2877	193595	1608	216524	165035	913
N10529	0	0	0	0	0	0	0	2	0	0	0	0	3	1	0	0	0	0	0	0	0	0
N10532	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0
N10533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
N10534	2	0	0	0	0	0	0	2	0	2	0	0	2	0	0	1	0	0	0	1	0	0
N10543	252	20	262	11	565	27	83	270	18	329	18	94	317	315	17	370	11	326	41	414	254	3
N10544	1257	26	542	30	1426	64	282	984	18	1470	35	139	957	1125	39	1305	29	1240	46	874	744	12
N10545	193400	16550	536736	2803	836131	30863	47757	357393	1747	336068	8121	1274	248852	430320	8125	418957	3386	370918	6826	490206	265533	3568
N10546	507049	20430	1722751	5587	1207931	43216	103224	742068	2541	625831	16571	2977	506277	913369	11878	839374	6464	727093	21242	866685	637692	5659
N10547	4	0	0	0	5	0	11	15	1	27	0	0	20	20	0	28	0	25	0	29	27	0
N10548	29	2	17	0	77	0	23	35	0	140	0	0	225	78	0	36	0	67	0	27	142	0
N10550	1	0	1	0	1	0	5	7	0	18	0	0	12	12	0	30	2	23	0	15	31	0
N10551	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	2	1	0
N10561	62	10	65	15	191	28	26	97	23	117	13	77	79	110	18	97	10	110	24	81	48	6
N10563	81	12	59	8	180	19	44	100	8	143	19	78	117	159	14	135	10	126	16	143	83	5
N10565	1001	91	1182	297	2302	1080	311	1275	364	1490	122	471	1452	1387	126	1546	274	1539	164	1438	1053	52
N10566	147	8	118	1	291	24	42	129	13	157	11	66	167	169	12	179	8	171	17	203	114	4
N10567	245	21	177	24	504	65	60	256	24	347	30	141	267	305	27	339	9	323	38	321	239	17
N10569	156	16	117	6	299	31	74	122	17	185	11	63	192	175	15	222	11	222	35	209	120	1
N10571	622	24	592	26	1524	50	184	689	19	785	23	122	794	706	39	816	21	852	82	832	620	4
N10572	182	11	123	20	405	19	47	214	20	277	16	73	249	259	14	305	11	248	24	264	170	13
N10573	520	73	517	371	1136	244	232	580	582	709	142	580	668	785	151	820	424	701	193	784	493	72
N1084	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	6	0	0	0	0
N1086	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0
N1087	0	0	0	0	2	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	2	0
N1094	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0
N1116	0	0	0	0	2	0	0	6	0	7	0	0	3	20	0	1	0	0	0	4	3	0
N1122	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0
N1134	24	0	0	0	24	0	8	12	0	12	0	0	16	22	0	6	0	18	0	22	6	0
N1141	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
N1142	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0
N1184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0
N1206	6	0	0	0	0	0	2	14	0	2	0	0	2	2	0	24	0	10	0	10	11	0
N1290	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	2	0
N1291	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	1	0	0	0	0	0	2
N1298	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N1302	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
N1303	0	4	1	0	0	0	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
N1307	0	0	0	0	0	0	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0
N1314	4	4	2	4	2	6	3	10	5	2	7	1	1	0	16	1	5	4	3	4	1	4
N1315	1	0	4	1	3	0	3	1	4	0	0	3	1	2	4	0	0	1	7	0	0	0
N1321	9	0	0	4	4	0	0	7	0	0	0	0	0	5	0	3	2	1	0	9	2	0
N1325	7	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	2	0	0	1	0
N1327	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
N1332	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0
N1338	0	0	1	0	10	0	2	7	0	7	0	0	7	7	0	4	0	4	0	7	12	0
N1346	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0
N1357	0	0	0	0	2	0	2	0	0	0	0	0	1	4	0	0	0	0	0	1	2	0
N1361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
N1374	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
N1382	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
N1386	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N1388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
N1389	3	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
N1408	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N1409	0	0	0	0	0	0	0	0	0	0	0	0	8	2	0	2	0	0	0	2	0	0
N1410	2	0	0	0	0	0	0	4	0	4	0	0	10	6	0	10	0	6	0	0	29	0
N148	8	0	0	0	0	0	0	2	0	2	0	0	6	4	0	4	0	12	0	4	4	0
N150	3	0	0	0	0	0	0	0	0	0	0	0	2	2	0	2	0	0	0	2	2	0
N1517	2	0	0	0	0	0	0	0	0	4	0	0	3	2	0	0	0	0	0	0	0	0
N1523	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N1527	2	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0
N1529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
N1535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
N1537	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N1539	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
N154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
N1540	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
N1541	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
N1544	2	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N1547	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0
N1548	2	0	2	4	2	2	5	0	1	0	4	0	0	1	7	4	1	1	3	1	0	7
N155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
N1551	0	2	0	1	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0
N1557	6	0	0	0	1	0	0	2	0	2	0	0	0	0	0	2	0	0	0	0	0	0
N1558	12	0	0	0	10	0	0	6	2	13	0	0	14	10	0	4	2	8	0	1	7	2
N1560	2	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0
N1564	3	0	0	0	0	0	0	2	0	5	0	0	5	4	0	10	0	8	0	4	13	0
N1567	3	0	0	0	12	0	2	5	0	6	0	0	4	10	0	0	0	0	0	2	6	0
N1577	63	0	191	12	200	46	21	82	35	93	42	2	73	119	16	121	31	135	31	133	95	1
N1591	5	1	12	0	4	1	1	16	0	8	0	0	18	112	0	12	1	24	0	43	1	0
N1592	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N1593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
N1597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
N1610	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N1615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
N1623	327	4	656	0	1614	0	193	567	0	781	4	2	676	1147	6	661	0	899	2	825	488	4
N1627	0	0	0	0	1	0	0	3	0	1	7	0	3	4	0	1	1	4	0	0	3	0
N1628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
N1629	0	0	1	0	0	4	1	1	2	2	0	0	0	0	8	2	0	0	3	2	0	0
N1631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
N1637	0	0	0	0	0	0	4	0	0	2	0	0	14	2	0	0	0	2	0	0	2	0
N1639	0	0	0	0	0	0	0	1	0	3	0	0	4	0	0	2	0	10	0	2	3	0
N1656	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	2	0	4	0	0	4	0
N1657	4	0	0	2	2	0	0	14	0	14	0	0	14	2	0	14	0	18	0	8	44	0
N1659	2	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
N1666	0	0	0	0	0	0	2	2	0	0	0	0	0	2	0	2	0	0	0	2	0	0
N1765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
N1766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
N1778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
N1779	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
N178	0	0	0	0	2	0	2	0	0	4	0	0	9	4	0	0	0	0	0	0	5	0
N1785	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0
N1786	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N1790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0
N1791	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
N1794	43	0	0	0	4	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	2
N1800	15	8	20	18	23	14	16	7	13	9	9	16	12	8	28	10	10	9	18	13	2	16
N1802	2	4	4	0	2	2	0	1	3	0	0	1	0	0	0	0	2	1	0	1	0	0
N1813	11	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0
N1814	0	0	0	0	2	0	0	3	0	0	2	0	0	3	0	0	0	0	0	4	2	0
N1815	13	0	0	0	0	0	0	0	0	2	0	0	4	2	0	2	0	2	0	7	7	0
N1816	61	0	2	0	14	2	1	24	0	5	0	0	25	24	3	12	0	3	0	9	1	0
N1818	4	0	0	0	2	0	2	2	0	8	0	0	8	6	0	4	0	4	0	4	18	1
N1819	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
N1820	5	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
N1822	3	0	0	0	0	0	0	8	0	2	0	0	8	4	0	4	0	2	0	0	0	0
N1824	3	0	4	0	0	0	0	0	0	0	4	0	2	0	0	0	0	2	0	0	0	6
N1829	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
N1833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2
N1840	2	0	0	0	6	4	0	2	0	0	0	0	2	4	0	1	0	0	0	2	0	0
N1856	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
N1879	0	0	0	0	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	2	0	0
N1886	0	0	0	0	0	0	2	4	0	5	0	0	18	0	0	2	0	0	0	2	2	1
N1895	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
N1899	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0
N1900	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
N1907	3	0	0	0	1	0	2	1	0	1	0	0	1	3	0	13	0	4	0	4	6	0
N1908	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	1	0	1	1	0
N1909	0	0	0	0	6	0	5	12	0	21	0	0	10	0	1	15	9	9	0	10	8	0
N1910	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
N1912	3	0	0	0	2	0	0	4	0	4	0	0	9	2	0	6	0	6	0	11	5	0
N2036	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
N2055	0	2	0	0	0	0	2	1	0	0	1	0	3	2	0	2	0	0	0	1	0	0
N2059	1	5	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	2
N2062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
N2064	28	0	68	0	69	12	20	67	0	77	12	0	115	78	0	81	0	103	0	71	96	0
N2066	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	2	0	0	0	0	2	0
N2068	2	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0
N2070	0	0	0	0	0	0	2	0	0	5	0	0	0	0	0	0	0	6	0	0	0	0
N2071	0	0	0	0	0	0	0	1	0	2	0	0	2	0	0	2	0	2	0	2	2	0
N2072	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	2	0	0	2	0
N2073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0
N2075	35	35	92	89	57	52	67	43	67	28	73	68	41	21	155	68	41	50	53	40	36	47
N2076	12	22	23	35	21	29	24	18	34	17	34	16	9	13	64	21	11	34	19	15	10	30
N2077	3	5	4	4	2	6	9	0	2	0	3	2	9	0	6	3	6	3	6	2	2	10
N2086	45	0	85	2	161	18	17	59	0	71	0	2	67	77	0	73	2	81	0	61	54	1
N2091	0	0	1	0	1	0	0	1	0	2	0	0	2	1	0	0	0	0	0	3	1	0
N2092	10	0	0	0	10	0	0	16	0	4	2	0	16	0	0	20	0	38	0	4	50	0
N2093	32	0	0	0	15	0	2	20	0	10	0	0	18	6	0	20	0	26	0	11	20	0
N2094	1	0	2	0	15	0	0	2	0	1	1	0	6	1	0	0	1	2	0	4	0	0
N2095	474	66	8	6	68	13	8	70	3	51	69	16	269	76	4	22	24	13	3	28	51	66
N2096	0	8	2	0	4	6	0	1	0	4	12	0	0	5	2	0	2	0	0	0	6	12
N2097	4	0	0	0	4	1	0	2	0	8	0	0	5	2	0	0	0	2	0	4	4	0
N2098	4	0	0	0	6	0	2	3	0	6	0	0	12	4	0	8	0	32	0	8	33	0
N2099	57	0	4	0	26	0	8	29	0	57	0	0	72	26	0	50	4	111	0	12	178	0
N2100	5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0
N2101	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
N2103	8	0	0	0	2	0	0	2	0	0	0	0	0	4	0	0	0	4	0	0	1	0
N2104	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
N2106	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
N2109	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
N2114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
N2117	0	0	0	0	2	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
N2119	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	6	0	18	0	0	12	0
N2126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
N2128	53	0	4	0	78	0	2	46	0	54	0	0	34	59	0	33	0	15	0	28	37	0
N2139	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0
N2140	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0
N2141	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N2145	0	2	0	0	0	1	0	2	0	2	0	0	0	1	0	2	2	4	0	0	0	0
N2148	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
N2152	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
N2153	4	0	0	0	2	0	2	0	0	4	0	0	0	6	0	4	0	2	0	0	2	0
N2172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
N2177	0	0	0	0	0	0	0	2	0	2	0	0	6	0	0	0	0	0	0	2	6	0
N2183	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	1	0
N2186	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N2200	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0
N2202	49	2	8	2	67	2	52	112	0	118	0	497	143	118	2	180	0	200	0	173	127	0
N228	533	4	220	2	1234	68	186	596	2	810	10	0	697	584	4	235	0	356	2	163	410	0
N229	15	2	44	0	78	1	8	44	0	53	0	0	42	46	0	28	0	54	0	67	27	0
N230	0	0	0	0	0	0	2	0	0	3	0	0	0	1	0	0	0	0	0	1	1	0
N2331	0	0	0	0	0	0	0	2	0	0	0	0	4	0	0	0	0	2	0	0	6	0
N2332	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	2	0
N2346	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
N2350	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
N2351	9	0	52	0	52	4	6	43	2	34	0	0	31	34	6	24	2	16	0	30	7	3
N2355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
N2359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0
N2360	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	2	1	4	0
N2361	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N2363	0	0	0	0	0	0	0	6	0	4	0	0	2	0	0	2	0	10	0	0	6	0
N2364	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0
N2366	9	0	0	0	0	0	6	10	0	2	0	0	7	7	0	4	0	16	0	0	14	0
N2367	0	0	0	0	2	0	4	4	0	2	0	1	6	6	0	10	0	5	0	6	2	2
N2368	3	0	0	0	0	0	4	0	0	0	0	2	2	2	0	4	2	8	0	2	4	0
N2369	11	0	0	0	8	0	18	16	0	30	0	0	60	18	0	20	0	24	0	8	60	2
N2372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
N2373	1	1	13	1	2	5	6	7	4	0	3	4	5	3	9	5	3	4	1	2	3	2
N2375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
N2385	13	0	0	0	0	0	2	15	0	13	0	0	8	4	0	14	0	18	0	4	15	0
N2386	163	135	158	100	156	45	8	80	8	367	202	35	51	129	149	115	102	23	2	56	265	132
N2388	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	2	0
N2389	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0
N2391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
N2404	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0	2	0	0	1	0
N2407	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	32	0	0	11	0
N2408	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
N2420	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
N2423	8	1	32	0	30	12	0	28	2	12	0	0	22	28	4	28	2	15	0	22	15	0
N2427	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N2433	128	0	379	0	274	0	20	177	0	111	0	2	78	219	0	156	0	133	0	186	118	0
N2434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
N244	2	0	0	0	0	0	6	0	0	1	0	1	0	0	4	2	0	0	2	0	0	0
N2443	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	4	0	0
N2446	0	0	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0
N2447	0	0	0	0	0	0	2	0	0	0	0	0	2	3	0	1	0	2	0	0	1	0
N2452	1	0	0	0	9	0	2	0	0	9	0	0	2	0	0	3	0	7	0	0	0	0
N2456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
N2460	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N2462	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
N2475	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N2488	0	0	0	0	0	2	1	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
N2489	0	0	0	1	0	0	2	0	3	0	0	2	0	0	0	0	0	0	0	1	0	0
N2492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
N2497	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	2	1	1	0	0	2	0
N2502	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
N2510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
N2516	0	0	0	0	2	0	0	0	0	4	0	0	3	0	0	0	0	1	0	7	2	0
N2517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
N2518	1115	84	759	3	1687	1310	482	1301	52	1773	347	5	1608	1579	35	1303	10	1489	23	1269	1192	22
N2627	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0
N2645	2	3	0	0	0	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0
N2648	0	0	0	4	2	0	0	0	6	2	6	0	2	0	5	1	6	2	6	2	4	2
N2651	2	0	0	0	0	0	0	2	0	6	0	0	18	2	0	11	0	6	0	4	14	0
N2652	1	0	0	0	2	0	0	0	0	1	0	0	4	3	0	0	0	0	0	0	2	0
N2653	0	0	0	0	2	0	2	5	0	4	0	0	9	4	0	0	0	6	0	8	2	0
N2654	9	0	0	0	10	0	11	18	0	32	0	0	48	14	0	24	0	67	0	4	58	0
N2656	6	0	0	0	0	0	0	0	0	1	0	2	1	2	0	7	0	10	0	0	2	0
N2659	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	2	0	0	0	0
N2665	0	0	0	0	5	0	0	0	0	0	0	2	0	0	1	0	0	2	0	5	0	1
N2673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
N2679	2	0	0	0	2	0	0	0	0	12	0	0	4	2	0	0	0	1	0	0	0	0
N2680	9	0	0	0	24	0	4	7	0	8	2	0	16	10	0	3	0	10	0	7	31	2
N2681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0
N2682	4	0	0	0	4	0	0	4	0	6	0	0	5	2	0	6	0	2	0	0	0	0
N2683	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N2689	1	0	0	0	2	2	0	1	0	0	0	0	0	2	0	2	0	2	0	0	0	0
N2690	8	3	0	0	0	0	2	2	0	4	2	2	6	2	2	6	0	10	0	8	16	3
N2691	23	6	2	0	0	0	4	5	0	11	5	6	13	13	0	15	0	24	0	8	24	8
N2693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
N2697	16	0	0	0	12	0	0	4	0	3	0	0	7	8	0	2	0	2	0	4	18	0
N2698	62	1	65	0	203	0	8	105	0	132	0	2	97	75	0	98	0	114	0	147	132	0
